,Date,Tweets,Google,open,BTCopen
557,1638496800.0,291,67,4.13e-05,56611.98
558,1638500400.0,298,63,4.129e-05,56782.36
559,1638504000.0,309,58,4.179e-05,56909.86
560,1638507600.0,292,54,4.18e-05,56798.95
561,1638511200.0,274,53,4.179e-05,56634.98
562,1638514800.0,294,53,4.14e-05,56881.79
563,1638518400.0,357,65,4.17e-05,56896.83
564,1638522000.0,524,79,4.42e-05,57044.07
565,1638525600.0,405,69,4.421e-05,56854.87
566,1638529200.0,382,66,4.429e-05,56955.23
567,1638532800.0,459,61,4.24e-05,56276.22
568,1638536400.0,414,64,4.19e-05,55996.11
569,1638540000.0,315,64,4.061e-05,54988.08
570,1638543600.0,323,65,4.139e-05,54993.52
571,1638547200.0,389,69,4.159e-05,54881.49
572,1638550800.0,322,72,4.021e-05,54028.3
573,1638554400.0,301,70,4.069e-05,54028.3
574,1638558000.0,277,65,4.1e-05,54028.3
575,1638561600.0,289,61,4.04e-05,54028.3
576,1638565200.0,241,62,4.041e-05,54028.3
577,1638568800.0,332,63,3.929e-05,54028.3
578,1638572400.0,265,61,3.95e-05,54028.3
579,1638576000.0,242,63,3.99e-05,54028.3
580,1638579600.0,289,66,3.849e-05,54028.3
581,1638583200.0,335,100,3.712e-05,54028.3
582,1638586800.0,362,92,3.57e-05,54028.3
583,1638590400.0,263,84,3.493e-05,54028.3
584,1638594000.0,242,73,3.52e-05,54028.3
585,1638597600.0,243,70,3.537e-05,54028.3
586,1638601200.0,295,66,3.56e-05,54028.3
587,1638604800.0,286,69,3.519e-05,54028.3
588,1638608400.0,393,68,3.467e-05,54028.3
589,1638612000.0,328,67,3.589e-05,54028.3
590,1638615600.0,399,68,3.655e-05,54028.3
591,1638619200.0,488,68,3.831e-05,47912.79
592,1638622800.0,419,65,3.802e-05,48283.2
593,1638626400.0,279,65,3.685e-05,47883.83
594,1638630000.0,343,70,3.761e-05,48354.48
595,1638633600.0,368,70,3.796e-05,48946.46
596,1638637200.0,286,71,3.782e-05,49336.0
597,1638640800.0,326,68,3.739e-05,49335.19
598,1638644400.0,279,66,3.697e-05,48782.4
599,1638648000.0,263,65,3.741e-05,49273.03
600,1638651600.0,238,64,3.643e-05,49234.97
601,1638655200.0,252,63,3.599e-05,49029.48
602,1638658800.0,185,61,3.599e-05,49098.56
603,1638662400.0,225,61,3.589e-05,49131.08
604,1638666000.0,160,59,3.699e-05,49248.5
605,1638669600.0,174,61,3.621e-05,49007.58
606,1638673200.0,193,61,3.741e-05,49500.0
607,1638676800.0,207,59,3.77e-05,49629.4
608,1638680400.0,264,56,3.71e-05,49386.49
609,1638684000.0,228,56,3.729e-05,49590.38
610,1638687600.0,204,53,3.659e-05,49105.49
611,1638691200.0,266,55,3.709e-05,49350.0
612,1638694800.0,555,56,3.739e-05,49337.39
613,1638698400.0,751,56,3.739e-05,49464.25
614,1638702000.0,460,56,3.739e-05,49387.56
615,1638705600.0,560,62,3.59e-05,49031.58
616,1638709200.0,365,60,3.51e-05,48015.14
617,1638712800.0,396,59,3.559e-05,48583.8
618,1638716400.0,273,60,3.61e-05,49387.96
619,1638720000.0,262,62,3.59e-05,49173.36
620,1638723600.0,459,61,3.579e-05,48988.43
621,1638727200.0,398,62,3.559e-05,48920.01
622,1638730800.0,365,63,3.579e-05,49243.62
623,1638734400.0,264,59,3.58e-05,49350.15
624,1638738000.0,233,56,3.629e-05,49463.22
625,1638741600.0,215,58,3.49e-05,48839.32
626,1638745200.0,221,58,3.51e-05,48930.42
627,1638748800.0,393,59,3.549e-05,48963.28
628,1638752400.0,320,59,3.579e-05,49114.44
629,1638756000.0,357,60,3.549e-05,49068.88
630,1638759600.0,279,56,3.501e-05,48750.0
631,1638763200.0,258,55,3.469e-05,48228.52
632,1638766800.0,279,53,3.44e-05,48500.38
633,1638770400.0,285,54,3.45e-05,48255.85
634,1638774000.0,265,56,3.349e-05,47469.08
635,1638777600.0,254,59,3.369e-05,47566.69
636,1638781200.0,342,54,3.41e-05,48626.75
637,1638784800.0,436,54,3.409e-05,48513.82
638,1638788400.0,402,55,3.4e-05,48343.25
639,1638792000.0,505,57,3.41e-05,48249.44
640,1638795600.0,474,60,3.599e-05,49028.0
641,1638799200.0,465,62,3.57e-05,49165.06
642,1638802800.0,487,62,3.51e-05,49025.0
643,1638806400.0,533,64,3.529e-05,49235.1
644,1638810000.0,444,65,3.549e-05,49163.41
645,1638813600.0,436,66,3.52e-05,48900.51
646,1638817200.0,365,71,3.669e-05,50152.53
647,1638820800.0,318,66,3.719e-05,50834.17
648,1638824400.0,248,61,3.68e-05,50555.0
649,1638828000.0,244,64,3.779e-05,50720.14
650,1638831600.0,238,62,3.83e-05,50710.52
651,1638835200.0,250,61,3.74e-05,50702.38
652,1638838800.0,206,65,3.76e-05,51011.69
653,1638842400.0,292,63,3.749e-05,50967.32
654,1638846000.0,229,61,3.77e-05,50980.02
655,1638849600.0,217,57,3.79e-05,51221.18
656,1638853200.0,262,55,3.77e-05,50956.32
657,1638856800.0,257,55,3.86e-05,51312.84
658,1638860400.0,229,54,3.8e-05,51337.09
659,1638864000.0,225,56,3.829e-05,51367.55
660,1638867600.0,286,54,3.79e-05,51535.0
661,1638871200.0,298,54,3.69e-05,50996.18
662,1638874800.0,298,54,3.71e-05,50993.56
663,1638878400.0,253,57,3.779e-05,51543.64
664,1638882000.0,417,58,3.77e-05,51800.0
665,1638885600.0,366,60,3.72e-05,51394.21
666,1638889200.0,294,62,3.739e-05,51060.76
667,1638892800.0,328,62,3.709e-05,50969.13
668,1638896400.0,306,61,3.7e-05,50925.71
669,1638900000.0,289,61,3.66e-05,50452.69
670,1638903600.0,432,63,3.66e-05,50507.45
671,1638907200.0,317,60,3.59e-05,50285.51
672,1638910800.0,265,58,3.621e-05,50627.32
673,1638914400.0,483,61,3.679e-05,50771.5
674,1638918000.0,269,62,3.65e-05,50450.23
675,1638921600.0,259,64,3.649e-05,50386.82
676,1638925200.0,249,64,3.659e-05,50151.21
677,1638928800.0,272,63,3.709e-05,50271.84
678,1638932400.0,211,59,3.69e-05,50456.14
679,1638936000.0,260,55,3.7e-05,50676.22
680,1638939600.0,250,53,3.699e-05,50527.39
681,1638943200.0,277,50,3.7e-05,50440.23
682,1638946800.0,255,54,3.69e-05,50191.18
683,1638950400.0,306,55,3.599e-05,49271.52
684,1638954000.0,292,54,3.619e-05,49226.67
685,1638957600.0,293,55,3.66e-05,49280.99
686,1638961200.0,325,57,3.669e-05,49104.69
687,1638964800.0,280,59,3.72e-05,50796.9
688,1638968400.0,322,61,3.74e-05,50699.33
689,1638972000.0,290,63,3.71e-05,50477.5
690,1638975600.0,246,64,3.69e-05,50326.41
691,1638979200.0,301,65,3.72e-05,50595.05
692,1638982800.0,326,65,3.72e-05,50478.94
693,1638986400.0,340,66,3.72e-05,50778.0
694,1638990000.0,343,69,3.72e-05,50624.87
695,1638993600.0,267,63,3.68e-05,50243.0
696,1638997200.0,233,58,3.69e-05,50543.3
697,1639000800.0,187,58,3.71e-05,50471.94
698,1639004400.0,224,56,3.69e-05,50227.6
699,1639008000.0,230,59,3.68e-05,49951.34
700,1639011600.0,197,59,3.64e-05,49542.17
701,1639015200.0,180,60,3.68e-05,49843.61
702,1639018800.0,171,55,3.66e-05,49816.18
703,1639022400.0,196,53,3.66e-05,49650.5
704,1639026000.0,180,50,3.69e-05,50068.06
705,1639029600.0,213,49,3.67e-05,49548.53
706,1639033200.0,211,48,3.67e-05,49252.13
707,1639036800.0,229,52,3.68e-05,49371.07
708,1639040400.0,214,51,3.699e-05,49203.15
709,1639044000.0,194,50,3.699e-05,49458.39
710,1639047600.0,370,52,3.68e-05,49394.74
711,1639051200.0,279,53,3.61e-05,48615.95
712,1639054800.0,456,54,3.6e-05,48498.38
713,1639058400.0,376,55,3.619e-05,48584.5
714,1639062000.0,279,58,3.57e-05,48198.62
715,1639065600.0,312,61,3.52e-05,47771.81
716,1639069200.0,240,65,3.49e-05,47640.0
717,1639072800.0,168,62,3.48e-05,47710.17
718,1639076400.0,214,60,3.5e-05,48000.48
719,1639080000.0,266,56,3.51e-05,47937.47
