,Date,Tweets,Google,open,BTCopen
634,1638774000.0,25,24,6.848,47469.08
635,1638777600.0,28,27,6.785,47566.69
636,1638781200.0,28,35,6.96,48626.75
637,1638784800.0,32,41,6.874,48513.82
638,1638788400.0,33,45,6.815,48343.25
639,1638792000.0,24,52,6.819,48249.44
640,1638795600.0,30,70,7.065,49028.0
641,1638799200.0,37,75,7.018,49165.06
642,1638802800.0,27,74,6.941,49025.0
643,1638806400.0,16,78,6.967,49235.1
644,1638810000.0,32,62,7.0,49163.41
645,1638813600.0,20,96,6.987,48900.51
646,1638817200.0,9,84,7.248,50152.53
647,1638820800.0,10,84,7.306,50834.17
648,1638824400.0,12,79,7.295,50555.0
649,1638828000.0,12,70,7.311,50720.14
650,1638831600.0,10,68,7.289,50710.52
651,1638835200.0,9,61,7.261,50702.38
652,1638838800.0,11,50,7.285,51011.69
653,1638842400.0,13,50,7.285,50967.32
654,1638846000.0,14,34,7.316,50980.02
655,1638849600.0,19,25,7.324,51221.18
656,1638853200.0,24,26,7.294,50956.32
657,1638856800.0,27,22,7.404,51312.84
658,1638860400.0,25,28,7.416,51337.09
659,1638864000.0,18,23,7.383,51367.55
660,1638867600.0,24,33,7.394,51535.0
661,1638871200.0,20,42,7.269,50996.18
662,1638874800.0,22,49,7.319,50993.56
663,1638878400.0,23,54,7.477,51543.64
664,1638882000.0,38,73,7.451,51800.0
665,1638885600.0,39,67,7.385,51394.21
666,1638889200.0,23,69,7.362,51060.76
667,1638892800.0,12,70,7.335,50969.13
668,1638896400.0,31,81,7.358,50925.71
669,1638900000.0,37,75,7.528,50452.69
670,1638903600.0,28,78,7.533,50507.45
671,1638907200.0,19,84,7.632,50285.51
672,1638910800.0,22,70,7.605,50627.32
673,1638914400.0,20,61,7.786,50771.5
674,1638918000.0,9,52,7.69,50450.23
675,1638921600.0,17,52,7.612,50386.82
676,1638925200.0,34,43,7.691,50151.21
677,1638928800.0,33,37,7.624,50271.84
678,1638932400.0,46,28,8.002,50456.14
679,1638936000.0,29,24,7.955,50676.22
680,1638939600.0,18,22,7.913,50527.39
681,1638943200.0,25,25,7.926,50440.23
682,1638946800.0,19,17,7.809,50191.18
683,1638950400.0,47,26,7.722,49271.52
684,1638954000.0,34,27,7.888,49226.67
685,1638957600.0,41,34,7.881,49280.99
686,1638961200.0,54,40,8.032,49104.69
687,1638964800.0,50,47,8.263,50796.9
688,1638968400.0,64,50,8.453,50699.33
689,1638972000.0,78,68,8.667,50477.5
690,1638975600.0,81,73,8.819,50326.41
691,1638979200.0,80,77,9.023,50595.05
692,1638982800.0,68,61,9.318,50478.94
693,1638986400.0,52,64,9.416,50778.0
694,1638990000.0,39,80,9.352,50624.87
695,1638993600.0,33,79,9.314,50243.0
696,1638997200.0,36,74,9.335,50543.3
697,1639000800.0,38,62,9.362,50471.94
698,1639004400.0,39,60,9.585,50227.6
699,1639008000.0,56,59,9.501,49951.34
700,1639011600.0,39,49,9.601,49542.17
701,1639015200.0,38,42,9.361,49843.61
702,1639018800.0,40,38,9.524,49816.18
703,1639022400.0,53,33,9.504,49650.5
704,1639026000.0,40,27,9.541,50068.06
705,1639029600.0,31,21,9.429,49548.53
706,1639033200.0,41,18,9.247,49252.13
707,1639036800.0,46,27,9.205,49371.07
708,1639040400.0,46,25,9.242,49203.15
709,1639044000.0,50,33,9.316,49458.39
710,1639047600.0,38,48,9.362,49394.74
711,1639051200.0,54,62,8.998,48615.95
712,1639054800.0,41,64,9.292,48498.38
713,1639058400.0,45,60,9.105,48584.5
714,1639062000.0,36,70,9.176,48198.62
715,1639065600.0,38,60,9.19,47771.81
716,1639069200.0,31,68,9.285,47640.0
717,1639072800.0,48,77,9.051,47710.17
718,1639076400.0,42,73,9.73,48000.48
719,1639080000.0,34,79,9.712,47937.47
